"C57BL6_1stInf_5dpi_rep1","C57BL6_1stInf_5dpi_rep2","C57BL6_2ndInf_5dpi_rep1","NMRI_1stInf_3dpi_rep1","NMRI_1stInf_3dpi_rep2","NMRI_1stInf_5dpi_rep1","NMRI_1stInf_5dpi_rep2","NMRI_1stInf_5dpi_rep3","NMRI_1stInf_7dpi_rep1","NMRI_1stInf_7dpi_rep2","NMRI_2ndInf_3dpi_rep2","NMRI_2ndInf_5dpi_rep1","NMRI_2ndInf_7dpi_rep1","NMRI_2ndInf_7dpi_rep2","NMRI_oocysts_rep1","NMRI_oocysts_rep2","NMRI_sporozoites_rep1","NMRI_sporozoites_rep2","Rag_1stInf_5dpi_rep1","Rag_1stInf_5dpi_rep2","Rag_2ndInf_5dpi_rep1"
"EfaB_MINUS_10843.g928",6,8,21,20,48,600,28,1168,2079,5133,2,93,278,0,492,1798,5417,122,0,0,6
"EfaB_MINUS_10843.g929",1,0,1,0,0,1,0,11,1762,3044,0,1,230,1,6988,4187,198,130,0,0,0
"EfaB_MINUS_10843.g930",46,33,70,147,153,3810,355,8791,9372,21348,7,735,1512,9,7018,3449,25507,4242,16,21,39
"EfaB_MINUS_10843.g931",1,0,1,0,0,34,7,123,1152,1467,0,8,163,0,16746,39487,143,2,0,0,1
"EfaB_MINUS_10843.g932",32,24,55,85,91,1414,152,3531,3202,8100,1,278,600,6,1345,1639,4208,465,3,4,23
"EfaB_MINUS_10843.g933",0,1,5,10,6,99,2,213,4745,5570,1,17,262,1,801,672,1852,242,0,0,1
"EfaB_MINUS_10843.g934",1,1,1,53,0,7,4,152,105845,254505,0,13,12070,45,1553,1639,220,98,0,0,2
"EfaB_MINUS_10843.g935",92,64,78,620,345,7629,532,13952,877555,1535859,17,1342,147640,330,2741733,1108589,74754,12867,33,32,51
"EfaB_MINUS_10843.g936",30,9,36,130,126,2443,129,6601,17800,38219,0,399,2364,11,28475,28078,50099,9830,7,6,29
"EfaB_MINUS_10843.g937",17,6,19,98,72,1573,64,4096,16545,33809,1,262,2429,9,56500,53282,32082,7147,8,4,16
"EfaB_MINUS_10843.g938",6,21,13,34,45,1410,138,3549,3161,7536,2,250,473,3,3855,1552,9002,1439,4,21,8
"EfaB_MINUS_10843.g939",23,45,27,89,92,2704,203,6325,5868,13835,4,470,959,8,10680,4748,9378,3035,10,17,17
"EfaB_MINUS_10843.g940",64,57,79,235,356,5767,487,17759,9737,25451,12,1184,1789,15,17967,12773,23986,4146,22,29,80
"EfaB_MINUS_10843.g941",36,76,47,109,217,4916,393,12069,3223,8131,15,1001,542,7,3484,2015,29357,5972,22,38,36
"EfaB_MINUS_10843.g942",4,0,0,12,1,47,9,128,24124,34041,0,18,2483,4,26780,22140,4699,31,0,0,1
"EfaB_MINUS_10843.g943",14,6,43,94,57,721,93,2766,1146,2604,3,275,213,2,169,177,72338,17666,3,2,12
"EfaB_MINUS_10843.g944",35,50,61,350,303,4851,356,14197,28603,54294,20,1101,3107,17,24356,18976,542,172,7,2,57
"EfaB_MINUS_10843.g945",20,7,43,104,106,1509,170,5676,6936,14602,4,483,1458,5,89680,44614,9997,2148,15,5,32
"EfaB_MINUS_10843.g946",38,48,54,110,96,3202,291,13716,2870,7649,1,591,515,2,184,428,4694,896,11,24,40
"EfaB_MINUS_10843.g947",9,5,11,52,51,976,56,2581,9150,17808,0,204,1432,10,5507,8260,260,76,4,2,11
"EfaB_MINUS_10843.g948",27,21,18,171,95,2501,344,10797,19562,35467,11,701,2863,15,49976,41629,23005,3641,14,15,34
"EfaB_MINUS_10843.g949",0,0,0,3,0,5,0,25,9803,6418,0,0,162,0,13,111,6,3,0,0,0
"EfaB_MINUS_10843.g950",18,18,16,30,31,750,76,4004,2414,4988,4,178,433,4,8133,27689,4483,1833,0,3,13
"EfaB_MINUS_10843.g951",70,81,87,158,190,3445,368,6988,4231,11409,5,765,943,4,6183,5478,11669,1350,24,31,77
"EfaB_MINUS_10843.g952",45,62,64,226,258,5834,448,10750,9215,25519,3,1097,1804,13,7777,1726,33994,1724,15,25,53
"EfaB_MINUS_1101.g166",2,7,11,37,54,397,37,723,5077,17169,0,174,1107,3,2506,731,18563,2186,1,2,7
"EfaB_MINUS_1101.g167",45,104,62,160,203,5226,512,19353,14419,28498,9,986,2365,9,92469,75801,30425,10747,7,31,52
"EfaB_MINUS_1101.g168",2,0,3,7,19,183,16,453,599,1260,0,49,69,0,268,11867,1708,193,2,1,0
"EfaB_MINUS_1101.g169",108,83,102,305,466,7659,571,22181,13256,32280,27,1432,1933,11,25896,13321,73304,27766,23,14,91
"EfaB_MINUS_1101.g170",71,92,69,172,234,3652,290,14400,4864,11409,4,789,792,7,7086,12954,15657,2336,27,13,75
"EfaB_MINUS_1101.g171",12,4,25,54,56,739,132,1841,6714,15237,6,340,1098,6,20988,13972,37,1,3,3,9
"EfaB_MINUS_1101.g172",12,36,17,18,33,1294,150,4565,2287,4304,5,319,339,1,9464,19360,2104,865,4,18,9
"EfaB_MINUS_11030.g953",22,7,13,45,62,1047,65,2141,4681,10047,3,196,720,2,3935,1115,2833,809,0,6,8
"EfaB_MINUS_11030.g954",8,17,14,51,41,1120,75,3027,1543,3860,0,152,155,5,306,447,8085,1345,5,0,23
"EfaB_MINUS_11030.g955",2,6,18,30,42,366,37,908,1303,3312,1,97,240,2,3099,1254,3043,438,3,0,2
"EfaB_MINUS_11030.g956",19,39,20,64,70,1452,168,3988,3109,8000,2,283,549,2,5381,4430,12012,1631,8,11,21
"EfaB_MINUS_11030.g957",64,33,82,461,394,5712,407,14940,85749,148701,19,1325,11221,17,707801,194215,11124,4274,21,7,49
"EfaB_MINUS_11030.g958",27,45,44,68,81,2008,165,4251,3476,7340,1,431,523,3,68,83,6008,607,12,8,34
"EfaB_MINUS_11030.g959",50,68,26,102,84,4003,441,13238,4489,10133,6,836,573,4,4993,26829,11929,12275,9,27,61
"EfaB_MINUS_11124.g960",25,10,53,222,120,2312,269,9455,31564,57716,8,943,3643,3,103877,149204,8572,449,4,12,17
"EfaB_MINUS_11124.g961",18,10,21,37,43,783,74,2273,1933,4711,4,152,410,2,5990,4050,4333,2002,6,4,12
"EfaB_MINUS_11124.g962",12,7,8,45,21,562,36,1390,10272,12473,2,89,507,3,3925,9776,23818,1782,0,2,3
"EfaB_MINUS_11124.g963",0,0,1,4,2,45,9,293,6371,12164,1,32,978,2,2454,3413,8,10,0,0,1
"EfaB_MINUS_11124.g964",2,0,1,2,4,65,11,183,314,804,0,26,73,0,18,21,1730,8,0,1,1
"EfaB_MINUS_11124.g965",84,132,119,275,255,6080,523,13503,12732,32493,17,1290,2369,14,13621,3074,22594,3771,50,42,111
"EfaB_MINUS_11124.g966",15,14,31,69,61,1386,94,2523,3388,8731,8,292,639,7,1455,1296,13587,1992,4,10,18
"EfaB_MINUS_11124.g967",68,111,39,175,202,6015,315,10329,4505,13500,3,744,856,11,65,41,366,35,15,39,59
"EfaB_MINUS_11124.g968",76,111,116,264,355,5562,681,12413,21575,36434,4,1395,2400,10,57006,5337,15530,5566,37,56,89
"EfaB_MINUS_11124.g969",69,79,97,241,292,4325,474,9888,12658,32774,13,1085,1985,4,28932,3435,13674,3293,14,47,67
"EfaB_MINUS_11124.g970",39,49,117,322,435,5627,375,8613,20517,48185,15,1108,2728,17,21241,15106,45437,4223,24,21,78
"EfaB_MINUS_11124.g971",13,7,24,54,57,1148,98,2370,6545,13619,5,249,779,5,5694,1560,8895,1559,6,13,22
"EfaB_MINUS_11124.g972",53,42,51,75,88,1933,205,5763,8651,13593,3,445,1474,3,102391,150485,5155,1672,5,20,44
"EfaB_MINUS_11124.g973",23,13,28,93,115,2076,147,3909,6075,15822,3,462,1033,6,692,302,25424,3351,1,15,19
"EfaB_MINUS_11124.g974",1,0,0,21,0,96,6,89,42038,36690,0,12,999,3,129,190,15,2,1,0,0
"EfaB_MINUS_11124.g975",45,63,29,145,100,2919,318,7778,33436,47616,10,630,2515,14,8469,10291,17093,2057,7,26,26
"EfaB_MINUS_11124.g976",33,69,8,126,67,2191,178,7993,46625,56836,6,401,2417,10,4830,6043,83,14,5,21,19
"EfaB_MINUS_11124.g977",48,42,72,186,237,3965,407,8418,8417,19878,9,926,1460,14,30133,5931,45064,5405,13,23,55
"EfaB_MINUS_11135.g978",83,167,108,277,286,6078,548,15193,11145,24019,5,1499,1719,8,43902,41321,71774,3429,24,52,100
"EfaB_MINUS_11135.g979",19,39,56,107,135,2444,163,6947,3544,8630,9,433,599,6,1126,673,17049,4877,15,15,36
"EfaB_MINUS_11135.g980",73,117,65,139,128,5862,433,19360,4702,12221,9,953,829,9,21604,10034,1337,551,34,56,67
"EfaB_MINUS_11135.g981",22,32,17,77,63,1828,152,5538,3905,8207,3,425,559,1,9984,4005,2241,1408,9,8,21
"EfaB_MINUS_11214.g982",5,10,9,31,39,601,71,2613,369,1139,0,169,76,2,0,28,9042,711,0,0,2
"EfaB_MINUS_11214.g983",53,41,88,226,275,4217,286,8254,19727,46660,15,856,3015,11,19446,30311,19323,3144,23,7,70
"EfaB_MINUS_11214.g984",23,20,43,85,88,1416,75,4376,2836,6553,8,227,521,6,836,4446,15926,2540,5,14,24
"EfaB_MINUS_11233.g985",9,7,10,38,41,469,55,1218,2575,6640,1,133,487,2,396,1018,7874,1672,1,2,9
"EfaB_MINUS_11233.g986",3,0,5,8,1,139,16,478,989,1350,1,27,98,1,32235,44649,2169,290,1,2,2
"EfaB_MINUS_11233.g987",0,1,0,1,0,55,10,123,333,557,0,18,27,0,744,853,234,38,0,2,2
"EfaB_MINUS_11233.g988",8,9,20,61,59,996,116,2525,11273,24858,7,303,2328,14,3279,3639,25599,6222,6,9,7
"EfaB_MINUS_11280.g989",0,0,0,35,0,52,0,157,19873,19156,0,27,445,0,757,1944,665,37,0,0,1
"EfaB_MINUS_11280.g990",0,0,2,8,4,183,69,1159,1195,2156,2,167,149,0,901,834,62,66,0,1,3
"EfaB_MINUS_11280.g991",3,1,3,21,14,161,27,886,18348,46327,0,126,3141,8,2306,5487,1425,95,0,0,2
"EfaB_MINUS_11280.g992",0,0,3,0,2,41,5,69,702,959,0,14,59,0,32175,71221,66,9,0,4,0
"EfaB_MINUS_11280.g993",1,6,3,28,14,503,179,3180,3112,7174,2,401,391,1,270,1199,15457,7300,2,5,5
"EfaB_MINUS_11280.g994",96,122,136,382,402,8985,1057,23762,14016,34119,13,2240,2412,6,61003,40066,36927,9142,28,56,100
"EfaB_MINUS_11280.g995",18,8,27,44,75,1010,54,2545,1250,3317,0,138,273,4,296,3913,4950,221,3,1,12
"EfaB_MINUS_1137.g173",33,57,47,126,165,3871,382,17485,9611,16758,4,837,858,4,7674,16600,44321,18318,20,27,39
"EfaB_MINUS_11414.g1000",206,188,349,871,1039,16676,1135,40281,43854,100803,32,2408,8059,71,4319,15376,25934,6724,86,48,205
"EfaB_MINUS_11414.g1001",3,2,2,0,4,130,13,609,209,467,0,29,36,0,15766,21101,1618,254,0,1,3
"EfaB_MINUS_11414.g1002",26,8,66,144,120,1746,89,4214,17281,33439,4,245,2734,10,4505,6863,608,61,4,0,19
"EfaB_MINUS_11414.g1003",21,11,27,94,89,1536,98,4515,7742,16465,2,278,1188,6,13270,53840,10793,2352,8,3,12
"EfaB_MINUS_11414.g1004",18,5,19,91,57,847,82,2201,4456,11341,8,303,727,5,17780,17800,179,161,4,0,7
"EfaB_MINUS_11414.g1005",1,0,0,0,2,9,4,36,12,48,0,10,9,0,11112,35225,12,0,0,0,0
"EfaB_MINUS_11414.g1006",78,60,93,159,269,4107,354,12761,10713,21342,6,788,1287,21,10173,39568,17157,2194,21,11,53
"EfaB_MINUS_11414.g1007",82,86,133,334,461,6274,631,11830,38103,67452,14,1460,3979,18,61529,37753,29221,2963,38,50,119
"EfaB_MINUS_11414.g1008",14,28,30,59,80,1485,111,5790,2206,5468,3,269,456,6,12,97,3483,1116,8,6,16
"EfaB_MINUS_11414.g1009",123,278,73,260,234,13427,1195,50505,2870,8008,8,2466,405,1,2373,7920,62043,30194,35,155,137
"EfaB_MINUS_11414.g1010",36,26,54,139,115,2461,200,5821,8198,18790,11,498,1332,10,7322,7342,26580,2036,16,16,14
"EfaB_MINUS_11414.g1011",51,36,47,190,194,3700,266,14210,6094,14668,8,718,864,8,1782,1483,2585,2061,17,20,46
"EfaB_MINUS_11414.g1012",3,5,2,90,21,608,308,4730,716,2894,6,494,173,3,34,65,93,128,3,1,5
"EfaB_MINUS_11414.g1013",0,0,0,1,0,5,8,61,334,455,0,13,49,0,1287,4152,4,0,0,0,2
"EfaB_MINUS_11414.g1014",1,0,1,22,4,94,62,952,454,1535,0,143,134,3,41,155,302,2,0,0,2
"EfaB_MINUS_11414.g1015",64,154,65,112,121,6209,620,23470,521,1649,11,1090,93,1,114,1216,44176,23433,28,81,68
"EfaB_MINUS_11414.g1016",11,6,12,30,32,456,38,1279,1652,3477,2,63,229,4,239,888,134,7,5,0,7
"EfaB_MINUS_11414.g1017",28,32,58,109,135,1949,158,7183,5539,12511,2,397,843,9,2308,3003,8348,1907,3,7,22
"EfaB_MINUS_11414.g1018",40,67,54,119,157,3703,388,10570,6974,16217,6,967,1116,13,27003,9677,31729,4510,14,37,42
"EfaB_MINUS_11414.g1019",102,129,189,257,380,5845,498,18838,4090,11502,19,1264,813,7,83,95,17063,4120,33,50,117
"EfaB_MINUS_11414.g1020",6,4,19,60,48,620,50,972,2297,6256,1,135,407,3,875,1018,911,192,3,1,7
"EfaB_MINUS_11414.g1021",42,11,49,176,167,2415,203,6413,8710,21916,12,530,1362,3,9879,11660,6969,2161,7,0,23
"EfaB_MINUS_11414.g1022",62,61,65,154,184,4077,352,15540,6936,16208,4,765,1498,7,11007,8858,4859,2311,18,38,57
"EfaB_MINUS_11414.g1023",14,26,23,45,70,1600,122,5577,5748,11451,4,311,532,8,9132,3081,3417,1336,3,8,23
"EfaB_MINUS_11414.g1024",17,45,42,48,66,2697,208,8647,3325,7319,3,395,513,3,5365,8481,10098,5386,3,13,43
"EfaB_MINUS_11414.g1025",205,204,237,698,776,14760,1121,29958,25446,57572,25,2855,3533,28,11186,3423,64246,15315,41,73,186
"EfaB_MINUS_11414.g1026",134,216,214,668,638,11698,1025,42179,46442,88117,23,2587,6073,20,206711,148081,56808,11268,47,62,144
"EfaB_MINUS_11414.g1027",0,0,2,9,0,18,0,3,19951,39501,0,0,2834,6,75259,45852,15126,4113,1,1,1
"EfaB_MINUS_11414.g1028",50,53,116,185,326,3929,380,10290,3608,9081,10,814,519,3,654,499,21183,5531,18,19,79
"EfaB_MINUS_11414.g1029",69,114,130,186,288,4848,529,11161,5471,14152,6,1104,1093,5,3075,3349,22610,2925,28,36,78
"EfaB_MINUS_11414.g1030",9,13,7,15,33,528,60,1347,6848,11524,2,145,844,2,60707,21469,1531,706,0,3,3
"EfaB_MINUS_11414.g1031",30,35,44,111,162,2533,177,4291,9026,23218,9,552,1450,10,25148,17345,63821,4154,10,2,21
"EfaB_MINUS_11414.g996",9,15,16,22,29,873,66,2490,4810,10039,0,163,567,3,250,1088,6263,993,2,7,8
"EfaB_MINUS_11414.g997",12,11,9,37,43,1125,77,2208,10290,19899,2,148,1123,3,31073,58459,4187,661,2,5,6
"EfaB_MINUS_11414.g998",57,34,106,205,324,4757,355,15459,28230,57030,23,964,4021,15,22753,20126,13500,2498,17,22,43
"EfaB_MINUS_11414.g999",4,1,3,24,13,284,66,1570,11725,26669,0,164,2013,12,19325,8689,1235,437,2,0,7
"EfaB_MINUS_11789.g1032",5,14,6,44,44,1041,200,5892,675,2017,5,422,93,1,14,29,1749,824,2,1,9
"EfaB_MINUS_11789.g1033",67,41,128,351,348,5386,434,12939,16606,36729,11,1119,2554,6,47575,17127,48974,6818,21,7,74
"EfaB_MINUS_11789.g1034",123,175,130,455,469,9642,1094,35594,35255,68001,26,2552,3427,22,19288,6722,73608,18845,27,58,124
"EfaB_MINUS_11789.g1035",1,0,0,14,5,16,7,75,27033,27999,1,24,787,2,435,641,49,1,1,0,0
"EfaB_MINUS_11882.g1036",4,4,3,13,12,193,17,264,1606,3096,0,37,328,0,9339,2018,398,40,1,0,1
"EfaB_MINUS_11882.g1037",28,44,37,43,71,1485,156,2472,2332,5901,2,332,501,1,2565,1999,6865,638,6,10,26
"EfaB_MINUS_11882.g1038",125,22,266,612,690,9103,502,20248,32900,77337,25,1517,4680,24,1237,1338,50641,12249,27,5,96
"EfaB_MINUS_11882.g1039",274,205,501,927,1057,18492,1122,57147,33917,83489,49,2787,6909,49,5770,34717,29670,7035,76,63,259
"EfaB_MINUS_11882.g1040",11,5,26,44,64,1021,37,2625,1452,3574,2,148,293,3,37,329,111,5,8,1,14
"EfaB_MINUS_11882.g1041",7,3,12,32,46,1013,103,3231,5985,9696,1,230,586,3,3125,11202,9410,4696,3,0,8
"EfaB_MINUS_11882.g1042",15,31,13,46,36,1259,165,6401,1582,3450,3,363,163,2,2114,5446,11906,4605,3,6,21
"EfaB_MINUS_11882.g1043",65,92,106,280,322,5243,479,19675,10752,24322,11,1211,1660,11,9450,11945,38555,10493,44,20,95
"EfaB_MINUS_11882.g1044",72,176,115,446,469,16634,3110,72431,4347,16879,36,6194,799,4,586,503,11170,2913,33,208,92
"EfaB_MINUS_11882.g1045",0,0,0,16,1,196,12,586,3674,4582,0,22,122,0,32666,107331,642,194,1,1,0
"EfaB_MINUS_11882.g1046",96,133,132,223,402,6156,578,19970,7444,18554,17,1415,1249,6,10950,17183,14943,3039,41,36,133
"EfaB_MINUS_11882.g1047",3,1,3,27,19,165,25,677,4584,9861,3,100,803,3,9676,5590,1430,1101,1,3,4
"EfaB_MINUS_11882.g1048",3,3,5,11,10,516,45,1179,1496,3156,3,97,210,1,1840,4586,1482,158,5,2,11
"EfaB_MINUS_11882.g1049",4,3,8,0,3,82,27,292,8154,15200,3,66,1174,0,30420,28023,934,27,2,5,7
"EfaB_MINUS_11882.g1050",8,12,11,24,52,751,82,2777,1276,3070,1,187,290,0,5632,12712,7557,1726,4,4,10
"EfaB_MINUS_11882.g1051",12,6,19,48,38,905,90,3157,9803,18738,2,213,1278,4,28991,73331,877,171,1,1,6
"EfaB_MINUS_11882.g1052",20,25,20,44,55,1740,189,3220,7444,17672,1,391,1109,6,7223,15891,10082,746,9,9,14
"EfaB_MINUS_11882.g1053",4,5,4,35,5,79,16,689,7644,10095,4,73,320,3,28,22,167368,35496,2,7,2
"EfaB_MINUS_11882.g1054",37,24,46,99,145,2025,174,3855,5648,13839,5,378,1067,6,9947,10141,10642,1669,8,8,30
"EfaB_MINUS_11882.g1055",15,14,26,52,54,1114,103,1550,3660,8440,1,246,786,2,7979,2278,4541,715,2,3,13
"EfaB_MINUS_11882.g1056",10,5,9,35,46,777,58,1043,4327,10122,0,168,869,5,7284,1875,4125,416,3,5,6
"EfaB_MINUS_12065.g1057",13,6,18,105,89,1456,74,2442,4731,11307,4,185,772,13,1338,235,4353,200,6,0,10
"EfaB_MINUS_12065.g1058",4,0,4,5,13,332,18,448,1365,2983,2,101,266,1,3732,6987,2248,269,0,0,1
"EfaB_MINUS_12065.g1059",19,52,10,35,34,1867,74,3036,6654,7551,1,144,463,1,22090,13014,921,1021,5,20,20
"EfaB_MINUS_12065.g1060",2,3,4,17,22,341,23,470,5706,7631,0,57,298,2,698,2576,16685,828,0,0,1
"EfaB_MINUS_12065.g1061",16,19,28,74,71,1761,132,3143,4684,12851,2,345,900,4,14589,30714,5590,443,4,5,16
"EfaB_MINUS_12065.g1062",73,59,134,379,461,5640,535,16157,27096,67167,23,1382,4345,24,2255,448,36249,5625,22,18,66
"EfaB_MINUS_12065.g1063",16,55,29,50,31,1509,150,3925,464,1141,0,281,109,0,130,54,31908,5435,12,9,26
"EfaB_MINUS_12065.g1064",6,2,5,33,25,431,36,1012,1449,3519,0,106,235,3,17884,4138,2237,2029,0,1,8
"EfaB_MINUS_12065.g1065",38,27,70,116,184,2789,201,5294,7977,15790,7,502,1041,5,1773,2330,16537,2700,18,11,33
"EfaB_MINUS_12065.g1066",19,12,27,85,106,1590,85,2274,5307,12889,3,270,963,3,5773,5694,5604,771,4,4,37
"EfaB_MINUS_12065.g1067",2,0,0,8,0,124,11,147,3177,5810,0,40,528,0,12595,14175,3341,379,0,0,1
"EfaB_MINUS_12265.g1068",4,0,4,5,11,138,10,403,312,674,0,22,24,0,312,191,398,146,0,0,3
"EfaB_MINUS_12281.g1069",9,11,4,19,11,1092,73,2831,2767,5551,3,142,524,6,25808,26375,228,46,1,9,2
"EfaB_MINUS_12281.g1070",12,20,18,60,66,1190,56,2075,5081,11691,0,224,921,7,3376,7093,6031,1220,6,3,9
"EfaB_MINUS_12281.g1071",26,16,35,92,89,2180,330,6488,10377,23272,1,748,1848,5,61114,83482,43293,5166,4,11,23
"EfaB_MINUS_12281.g1072",7,4,11,45,48,469,56,479,4890,10247,2,191,593,1,6903,3298,628,56,2,0,0
"EfaB_MINUS_12281.g1073",35,29,53,140,245,3595,240,4932,6041,13566,7,646,673,7,347,250,25430,1257,12,17,43
"EfaB_MINUS_12302.g1074",13,5,12,103,35,850,84,1736,128793,163817,1,211,6131,22,9054,13027,19794,1232,3,4,9
"EfaB_MINUS_12302.g1075",23,23,74,106,91,2246,166,5395,11124,20956,7,409,1373,9,7375,8611,36873,3682,4,10,34
"EfaB_MINUS_12302.g1076",3,0,10,13,13,265,36,484,972,2435,1,49,190,4,358,461,535,159,1,1,6
"EfaB_MINUS_12302.g1077",18,5,41,91,133,1694,166,2818,4235,10681,14,393,789,11,787,384,9862,504,3,7,27
"EfaB_MINUS_12302.g1078",222,171,417,736,1008,17321,1116,33859,38971,91149,38,2508,7677,64,7727,9498,21093,3222,69,75,202
"EfaB_MINUS_12302.g1079",2,6,2,11,9,424,116,2661,585,1476,3,260,89,0,69,40,66,67,0,0,7
"EfaB_MINUS_12302.g1080",17,11,13,80,57,1118,73,3222,4556,10374,1,208,718,7,3223,3656,1552,163,7,0,8
"EfaB_MINUS_12302.g1081",62,145,40,157,175,8522,684,24257,6772,13781,1,1238,700,4,57,285,16683,511,38,73,62
"EfaB_MINUS_12302.g1082",28,29,42,60,97,2314,238,8082,5917,13030,4,498,936,5,938,786,8069,1945,4,15,31
"EfaB_MINUS_12302.g1083",5,2,22,31,44,638,36,982,2468,6300,2,92,493,4,46,363,92,28,1,2,6
"EfaB_MINUS_12324.g1084",21,25,33,77,78,1221,83,2724,4095,9647,1,225,753,5,10368,5585,12471,3630,4,1,19
"EfaB_MINUS_12324.g1085",22,15,39,70,81,1507,99,2425,1535,4564,3,246,309,1,495,524,600,165,9,4,22
"EfaB_MINUS_12324.g1086",20,39,22,54,78,1121,88,2661,1500,4029,1,224,280,1,796,1404,7263,585,9,7,13
"EfaB_MINUS_12324.g1087",4,2,2,7,6,184,19,641,5897,11910,0,63,998,3,8387,14744,1085,138,5,0,4
"EfaB_MINUS_12324.g1088",4,3,10,35,46,409,16,1449,2527,5530,1,79,345,2,2592,2864,3002,899,3,0,2
"EfaB_MINUS_12324.g1089",32,75,56,118,143,3974,459,15394,6127,15135,5,812,1122,13,9390,8147,61020,14621,16,27,37
"EfaB_MINUS_12367.g1090",0,0,0,6,0,19,1,24,6637,8914,0,0,230,0,10,6,696,117,0,0,0
"EfaB_MINUS_12367.g1091",118,130,176,349,454,9993,765,27606,23990,52633,18,1756,3342,14,43603,17449,163413,14178,32,76,142
"EfaB_MINUS_12367.g1092",2,0,0,10,2,48,2,125,3324,6843,0,10,371,0,110,97,50171,6375,0,0,1
"EfaB_MINUS_12420.g1093",2,2,7,38,21,748,317,2616,1339,2664,12,527,156,0,77,2140,219,169,1,1,6
"EfaB_MINUS_12420.g1094",68,49,116,195,351,5155,405,12901,16037,37935,20,1052,2583,17,8183,3978,26919,3532,11,17,84
"EfaB_MINUS_12420.g1095",9,5,20,44,66,741,42,1248,2501,5552,0,141,456,2,10587,22125,160,31,4,0,12
"EfaB_MINUS_12420.g1096",1,8,11,146,61,1805,338,13149,1993,5139,8,873,208,0,235,579,1027,124,2,0,6
"EfaB_MINUS_12420.g1097",0,0,0,0,0,0,1,4,3280,3719,0,0,321,2,4296,21230,5,2,0,0,0
"EfaB_MINUS_12420.g1098",24,64,71,92,173,2791,229,8735,2525,6384,6,590,433,4,833,1669,19262,1808,14,11,46
"EfaB_MINUS_12440.g1099",28,41,62,100,126,2072,157,4612,4348,9924,4,404,747,4,4500,2348,12081,2131,14,10,19
"EfaB_MINUS_12534.g1100",0,0,1,5,0,2,0,2,14928,20910,0,0,2086,3,94582,164985,196,26,0,0,1
"EfaB_MINUS_12534.g1101",20,20,24,59,71,1501,80,3794,4273,9230,4,277,737,5,866,1830,2073,842,5,10,14
"EfaB_MINUS_12534.g1102",0,6,1,34,1,342,95,1940,460,1279,8,290,64,0,16,33,352,77,0,1,2
"EfaB_MINUS_12534.g1103",68,82,114,166,225,3534,342,9836,2991,8161,8,756,608,4,18,7,13832,1641,22,38,63
"EfaB_MINUS_12534.g1104",2,1,2,9,20,194,28,403,17437,25006,2,78,1602,4,5539,8990,3906,592,1,0,1
"EfaB_MINUS_12534.g1105",13,27,7,25,26,1378,231,2948,608,2005,0,438,158,2,344,672,10054,2524,4,15,11
"EfaB_MINUS_12534.g1106",40,41,88,140,155,2510,178,5476,5630,12092,2,432,997,9,3931,8184,13872,2959,8,15,37
"EfaB_MINUS_12534.g1107",11,22,18,45,58,1509,108,3137,2081,4815,2,235,385,1,15010,15343,2449,518,4,9,19
"EfaB_MINUS_12616.g1108",78,71,70,197,271,4254,404,8738,14428,29059,6,953,2636,13,94574,8804,20119,2915,23,35,54
"EfaB_MINUS_12616.g1109",6,1,10,25,10,169,27,878,30588,31442,0,29,978,1,237,769,517,68,3,1,2
"EfaB_MINUS_12616.g1110",21,17,44,116,65,2015,210,6130,60353,77212,0,450,3744,11,12898,42067,17223,3147,11,6,11
"EfaB_MINUS_12616.g1111",0,0,0,42,0,2,0,16,70987,97502,0,0,3428,4,936,2279,150,23,0,0,0
"EfaB_MINUS_12616.g1112",3,7,7,90,19,309,107,1245,123347,117212,2,222,3191,6,1496,1538,2397,366,2,6,12
"EfaB_MINUS_12616.g1113",65,65,91,173,317,4718,405,16106,11162,28243,6,844,1924,8,33144,25848,38834,4615,34,27,63
"EfaB_MINUS_1262.g174",28,46,57,117,139,2441,206,4043,6136,12891,3,550,919,7,7125,5503,4312,942,15,14,19
"EfaB_MINUS_1262.g175",2,1,4,8,2,186,17,582,685,1192,1,45,92,0,770,1204,564,211,0,1,2
"EfaB_MINUS_13036.g1114",3,0,4,11,4,142,6,154,563,1219,0,33,132,0,28,3,229,104,1,0,1
"EfaB_MINUS_1307.g176",2,0,2,26,2,160,8,230,12732,16668,0,14,1138,6,19167,41733,262,40,3,4,3
"EfaB_MINUS_1307.g177",125,213,156,472,586,11275,1076,49551,23288,51703,6,2577,3195,11,44936,25548,33187,17099,38,77,172
"EfaB_MINUS_1307.g178",5,6,10,35,19,287,35,1045,24215,25230,0,74,681,3,2579,3114,1928,382,2,2,8
"EfaB_MINUS_1307.g179",45,70,100,166,273,4916,303,12849,18630,33719,6,880,2030,7,1938,1911,30743,5292,21,27,52
"EfaB_MINUS_1307.g180",20,32,31,66,79,1354,99,3571,22404,40856,6,348,2243,5,2097,6772,8165,2111,10,15,18
"EfaB_MINUS_1307.g181",43,49,58,118,129,2790,287,6823,5220,12050,6,622,841,8,326,332,1302,549,11,23,34
"EfaB_MINUS_1307.g182",33,30,22,104,53,2259,235,6455,66166,106180,5,568,5413,15,29707,12132,14314,898,8,4,29
"EfaB_MINUS_1307.g183",0,0,0,5,0,17,10,25,17899,20093,1,9,970,1,2253,7257,2,0,0,0,1
