[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00038925	1.8	4.48	3.65	
ETH_00038930	8.2	5.27	2.23	
ETH_00038935	-2.4	7.08	8.33	
ETH_00038940	-1.2	0.35	0.65	
ETH_00038945	3.4	4.69	2.94	
ETH_00038950	1.2	0.29	0	
ETH_00038955	-32.1	0.06	5.07	
ETH_00038960	2.8	4.19	2.69	
ETH_00038965	-3.9	3.08	5.05	
ETH_00038970	2	6.77	5.78	
ETH_00038975	8.1	3.43	0.42	
ETH_00038980	-5	4.27	6.6	
ETH_00038985	-2.9	1.68	3.22	
ETH_00038990	1.2	0.29	0	
ETH_00038995	-3.1	1.77	3.4	
ETH_00039000	-1.7	3.73	4.49	
ETH_00039005	-8.2	1.2	4.24	
ETH_00039010	-1.4	0.28	0.75	
ETH_00039015	5.8	3.98	1.43	
ETH_00039020	6.7	5.84	3.09	
ETH_00039025	31.2	5.89	0.93	
ETH_00039030	1.6	0.82	0.18	
ETH_00039035	-3.5	0.18	1.97	
ETH_00039040	1.3	0.91	0.54	
ETH_00039045	-1.7	5.66	6.47	
ETH_00039050	-2.8	4.71	6.2	
ETH_00039055	-1.1	2.72	2.86	
ETH_00039060	-1.5	0.25	0.85	
ETH_00039065	-4.3	5.56	7.67	
ETH_00039070	-3.9	4.16	6.11	
ETH_00039075	-2.1	5.48	6.57	
ETH_00039080	-1	0.1	0.1	
ETH_00039085	-1.5	0	0.56	
ETH_00039090	2	4.48	3.48	
ETH_00039095	7.7	3.49	0.55	
ETH_00039100	-25.7	1.66	6.35	
ETH_00039105	3.4	1.77	0	
ETH_00039110	-5.1	4.11	6.45	
ETH_00039115	1.3	3.96	3.56	
ETH_00039120	-4.2	0	2.05	
ETH_00039125	1.6	3	2.34	
ETH_00039130	1.8	1.29	0.41	
ETH_00039135	-1.8	4.23	5.05	
ETH_00039140	-51.3	0.23	5.91	
ETH_00039145	4.1	7.28	5.24	
ETH_00039150	-2.6	5.65	7.01	
ETH_00039155	-42.7	1.76	7.18	
ETH_00039160	1.5	1.59	1.02	
ETH_00039165	-87.9	2.34	8.8	
ETH_00039170	-39.5	0.48	5.78	
ETH_00039175	46.3	5.78	0.24	
ETH_00039180	15.9	4.07	0.08	
ETH_00039185	-8.3	4.37	7.42	
ETH_00039190	-6	5.32	7.91	
ETH_00039195	6.9	4.58	1.79	
ETH_00039200	-42.1	0.07	5.46	
ETH_00039205	-30.4	0.24	5.17	
ETH_00039210	-98.9	0.29	6.92	
ETH_00039215	-7.2	2.73	5.57	
ETH_00039220	-54.6	0.16	5.93	
ETH_00039225	-10.8	2.91	6.35	
ETH_00039230	-1	0.43	0.44	
ETH_00039235	-3.8	1.79	3.71	
ETH_00039240	-2.4	0.31	1.57	
ETH_00039245	1.1	0.95	0.85	
ETH_00039250	-34.7	1.2	6.32	
ETH_00039255	15.9	6.47	2.48	
ETH_00039260	1.9	2.02	1.07	
ETH_00039265	1.5	3.39	2.84	
ETH_00039270	7.9	5.71	2.73	
ETH_00039275	-2.4	1.63	2.92	
ETH_00039280	3.3	1.83	0.12	
ETH_00039285	-3.4	3.62	5.38	
ETH_00039290	19.5	5.66	1.38	
ETH_00039295	-1.2	4.18	4.42	
ETH_00039300	9.8	6.54	3.25	
ETH_00039305	-3	5.07	6.64	
ETH_00039310	-1.2	4.26	4.55	
ETH_00039315	1.2	0.54	0.3	
ETH_00039320	8.5	4.76	1.68	
ETH_00039325	3.9	5.58	3.6	
ETH_00039330	2.4	1.28	0	
ETH_00039335	-1.4	0	0.45	
ETH_00039340	-1	0.1	0.14	
ETH_00039345	-4.2	2.69	4.76	
ETH_00039350	2.4	1.39	0.15	
ETH_00039355	35.8	6.59	1.43	
ETH_00039360	-3.8	0.97	2.89	
ETH_00039365	1	0	0	
ETH_00039370	3.5	6.69	4.91	
ETH_00039375	1.9	3.37	2.44	
ETH_00039380	3.9	2.34	0.38	
ETH_00039385	41.5	5.8	0.42	
ETH_00039390	-16.7	0.8	4.86	
ETH_00039395	71.4	9.03	2.87	
ETH_00039400	10.2	4.29	0.94	
ETH_00039405	-4.8	4.17	6.44	
ETH_00039410	4.6	4.76	2.57	
ETH_00039415	1.6	0.83	0.14	
ETH_00039420	2.7	6.19	4.78	
ETH_00039425	1.1	5.99	5.9	
ETH_00039430	1	5.05	5	
ETH_00039435	-5.1	4.71	7.06	
ETH_00039440	1.8	7.57	6.72	
ETH_00039445	-2.1	2.47	3.56	
ETH_00039450	1.8	0.83	0	
ETH_00039455	-348	0.65	9.1	
ETH_00039460	1.1	0.73	0.55	
ETH_00039465	1.3	2.65	2.29	
ETH_00039470	-207.2	0.25	7.95	
ETH_00039475	-1.9	5.02	5.94	
ETH_00039480	-22.4	0.28	4.76	
ETH_00039485	-37.5	0	5.23	
ETH_00039490	-1.4	0.46	0.97	
ETH_00039495	-59.6	0.52	6.41	
ETH_00039500	1.8	2.02	1.15	
ETH_00039505	-1.6	3.1	3.8	
ETH_00039510	-9.2	2.89	6.08	
ETH_00039515	4.9	5.67	3.37	
ETH_00039520	2.2	1.71	0.57	
ETH_00039525	1.5	0.8	0.22	
ETH_00039530	2.8	2.96	1.44	
ETH_00039535	-2.2	0.88	1.99	
ETH_00039540	-4.1	0.38	2.4	
ETH_00039545	-1.8	4.11	4.98	
ETH_00039550	-1.6	0	0.72	
ETH_00039555	-10.2	0	3.35	
ETH_00039560	-3.2	0.12	1.8	
ETH_00039565	-19.3	0.21	4.49	
ETH_00039570	4.7	2.54	0.3	
ETH_00039575	4.9	2.67	0.36	
ETH_00039580	-1.7	0	0.77	
ETH_00039585	-1	3.54	3.55	
ETH_00039590	-3.6	2.65	4.51	
ETH_00039595	-3.3	4.4	6.11	
ETH_00039600	-2.5	5.16	6.46	
ETH_00039605	4.3	7.59	5.47	
ETH_00039610	5.6	3.07	0.59	
ETH_00039615	-5.5	1.35	3.82	
ETH_00039620	-3.6	5.9	7.73	
ETH_00039625	1	6.89	6.86	
ETH_00039630	-1.3	0	0.38	
ETH_00039635	-2.8	3.24	4.72	
ETH_00039640	-3.5	0.81	2.62	
ETH_00039645	2	2.77	1.77	
ETH_00039650	1.9	0.94	0.03	
ETH_00039655	-22.4	0	4.48	
ETH_00039660	-1.8	0.55	1.4	
ETH_00039665	-2.5	0.26	1.6	
ETH_00039670	-22	1.65	6.11	
ETH_00039675	1.8	4.1	3.22	
ETH_00039680	-2.7	5.44	6.87	
ETH_00039685	1.1	0.24	0.08	
ETH_00039690	10.3	5.27	1.91	
ETH_00039695	-7	0.28	3.08	
ETH_00039700	-1.2	1.54	1.85	
ETH_00039705	2.5	7.32	6.01	
ETH_00039710	-4.2	4.2	6.29	
ETH_00039715	-1.2	0.1	0.37	
ETH_00039720	126	8.61	1.63	
ETH_00039725	-6.3	0.26	2.91	
ETH_00039730	24.4	5.34	0.73	
ETH_00039735	-1.5	3.16	3.74	
ETH_00039740	3.2	7.35	5.68	
ETH_00039745	5.8	2.96	0.43	
ETH_00039750	1.8	4.08	3.26	
ETH_00039755	-1.9	2.71	3.65	
ETH_00039760	6.3	5.06	2.4	
ETH_00039765	1	4.88	4.85	
ETH_00039770	-22.5	0.97	5.46	
ETH_00039775	-24	1.07	5.65	
ETH_00039780	-2.7	0	1.45	
ETH_00039785	-1.1	0.6	0.72	
ETH_00039790	3.8	4.68	2.76	
ETH_00039795	1.1	0.27	0.15	
ETH_00039800	5.1	3.8	1.44	
ETH_00039805	-6.9	1.06	3.84	
ETH_00039810	-1.6	7.18	7.89	
ETH_00039815	1.1	0.5	0.39	
ETH_00039820	1.6	5.73	5.08	
ETH_00039825	-4.4	1.96	4.11	
ETH_00039830	-1.6	2.83	3.47	
ETH_00039835	3.5	1.81	0	
ETH_00039840	11.5	6.94	3.42	
ETH_00039845	-1.3	5.11	5.47	
ETH_00039850	1.8	0.91	0.09	
ETH_00039855	2.5	6.12	4.82	
ETH_00039860	1.5	3	2.4	
ETH_00039870	1	0	0	
ETH_00039875	-3.5	1.21	3.02	
ETH_00039880	1.6	7.56	6.91	
ETH_00039885	1.4	0.61	0.09	
ETH_00039890	3	8.61	7.03	
ETH_00039895	1.1	0.15	0.08	
ETH_00039900	-1.2	0	0.32	
ETH_00039905	-1.2	0.38	0.59	
ETH_00039910	1.2	3.12	2.88	
ETH_00039920	1.9	2.07	1.16	
ETH_00039925	-3.2	6.47	8.14	
ETH_00039930	9.8	4.25	0.95	
ETH_00039935	-1.7	0.5	1.24	
ETH_00039940	-1.1	0	0.08	
ETH_00039945	3.8	1.94	0	
ETH_00039950	-2.2	2.49	3.61	
ETH_00039955	1.4	0.63	0.1	
ETH_00039960	1.1	0.94	0.81	
ETH_00039965	1.9	1.46	0.52	
ETH_00039970	-2.8	5.09	6.56	
ETH_00039975	1.2	0.77	0.56	
ETH_00039980	21.8	6.68	2.23	
ETH_00039985	1.4	3.28	2.84	
ETH_00039990	-13.4	2.59	6.33	
ETH_00039995	-2.4	4.35	5.63	
ETH_00040000	-8.6	2.6	5.7	
ETH_00040005	41.3	6.86	1.49	
ETH_00040010	1.4	0.57	0.11	
ETH_00040015	-11.4	0.39	3.9	
ETH_00040020	4.4	5.66	3.52	
ETH_00040025	4.7	5.25	3.03	
ETH_00040030	3.6	5.24	3.39	
ETH_00040035	1.1	0.2	0.11	
ETH_00040040	-7.8	1.76	4.73	
ETH_00040045	4.7	2.22	0	
ETH_00040050	-1.1	0.27	0.45	
ETH_00040055	24.2	4.6	0	
ETH_00040060	-25.6	2.12	6.8	
ETH_00040065	-3.3	0	1.71	
ETH_00040070	49.3	7.21	1.59	
ETH_00040075	-2.8	6.13	7.61	
ETH_00040080	-1.2	1.61	1.92	
ETH_00040085	-2.8	0.33	1.81	
ETH_00040090	-15.1	1.63	5.54	
ETH_00040095	-26.2	2.04	6.75	
ETH_00040100	-8.5	3.25	6.34	
ETH_00040105	-1.2	4.53	4.74	
ETH_00040110	-1.8	4.58	5.42	
ETH_00040115	-7.9	0.85	3.83	
ETH_00040120	1.1	3.99	3.91	
ETH_00040125	-6.3	0.66	3.32	
ETH_00040130	-1.1	0	0.12	
ETH_00040135	-16.7	2.25	6.31	
ETH_00040140	11.4	3.51	0	
ETH_00040145	-16.3	0.74	4.77	
ETH_00040150	5	7.33	5.02	
ETH_00040155	-2.6	4.29	5.65	
ETH_00040160	11.3	3.56	0.07	
ETH_00040165	-4.9	0.31	2.59	
ETH_00040170	2.2	4.91	3.8	
ETH_00040175	2.1	4.97	3.92	
ETH_00040180	2.1	5.82	4.71	
ETH_00040185	-1.6	1.57	2.2	
ETH_00040190	75.3	9.44	3.2	
ETH_00040195	-75.5	0.48	6.72	
ETH_00040200	1.2	0.29	0	
ETH_00040205	-53.2	0.6	6.33	
ETH_00040210	21.2	5.02	0.61	
ETH_00040215	-3.7	6.04	7.93	
ETH_00040220	-3.2	7.24	8.93	
ETH_00040225	48.5	5.6	0	
ETH_00040230	1.2	0.24	0	
ETH_00040235	-1.7	4.84	5.62	
ETH_00040240	1.8	0.85	0	
ETH_00040245	2.3	1.57	0.35	
ETH_00040250	1.3	3.9	3.49	
ETH_00040255	3.7	4.32	2.43	
ETH_00040260	-9.5	2.16	5.4	
ETH_00040265	9.6	7.32	4.06	
ETH_00040270	-2.3	0.7	1.93	
ETH_00040275	4.1	3.84	1.82	
ETH_00040280	1.7	6.02	5.25	
ETH_00040285	-11.8	4.34	7.91	
ETH_00040290	-9	3.73	6.9	
ETH_00040295	-1.2	0.19	0.45	
ETH_00040300	-1.2	0.25	0.47	
ETH_00040305	5.9	6.11	3.55	
ETH_00040310	-5.6	0.51	3.01	
ETH_00040315	1.2	2.77	2.46	
ETH_00040320	3.2	7.97	6.29	
ETH_00040325	-1.1	0.7	0.89	
ETH_00040330	5.7	2.6	0.09	
ETH_00040335	-3.4	0.37	2.14	
ETH_00040340	-1.1	0.39	0.57	
ETH_00040345	-1.1	0	0.08	
ETH_00040350	27	5.79	1.03	
ETH_00040355	-1.6	3.96	4.66	
ETH_00040360	3.1	4.17	2.52	
ETH_00040365	1	0.35	0.32	
ETH_00040370	-1.7	4.7	5.49	
ETH_00040375	1.6	1.63	0.92	
ETH_00040380	-3.9	3.49	5.46	
ETH_00040385	-3.1	5.49	7.12	
ETH_00040390	1.1	0.22	0.06	
ETH_00040395	-20.8	1.53	5.9	
ETH_00040400	1.9	1.98	1.08	
ETH_00040405	1.1	0.15	0.08	
ETH_00040410	-8.7	1.27	4.39	
ETH_00040415	2.3	2.29	1.08	
ETH_00040420	2.7	3.18	1.76	
ETH_00040425	-27	1.8	6.55	
ETH_00040430	16.1	4.01	0	
ETH_00040435	2.9	3.29	1.73	
ETH_00040440	-18.7	0.91	5.14	
ETH_00040445	-1.5	0	0.62	
ETH_00040450	1.8	1.19	0.3	
ETH_00040455	-8.7	0	3.12	
ETH_00040460	-71.9	1.75	7.92	
ETH_00040465	2.8	1.83	0.35	
ETH_00040470	-6	0.52	3.1	
ETH_00040475	-1.2	0.08	0.3	
ETH_00040480	26.2	9.25	4.53	
ETH_00040485	9.5	6.61	3.37	
ETH_00040490	1.2	5.26	4.94	
ETH_00040495	-89.3	1.37	7.85	
ETH_00040500	-2.3	1.85	3.07	
ETH_00040505	5	3.44	1.13	
ETH_00040510	5.3	3.95	1.54	
ETH_00040515	1.5	0.82	0.28	
ETH_00040520	-24	2.72	7.31	
ETH_00040525	2	3.55	2.53	
ETH_00040530	-1.4	0.77	1.28	
ETH_00040535	-28.6	0	4.84	
ETH_00040540	-4.3	0.17	2.29	
ETH_00040545	1.9	1.36	0.42	
ETH_00040550	-17.3	1.72	5.83	
ETH_00040555	-263.8	0.86	8.9	
ETH_00040560	6.3	3.54	0.89	
ETH_00040565	-1.1	0	0.18	
ETH_00040570	-4	0	2.01	
ETH_00040575	-4.9	1.04	3.32	
ETH_00040580	-32.6	0.92	5.95	
ETH_00040585	-1.1	6.23	6.35	
ETH_00040590	-1.1	0.88	1.02	
ETH_00040595	507.8	8.99	0	
ETH_00040600	322.5	9.19	0.86	
ETH_00040605	1.3	5.4	5.02	
ETH_00040610	6.5	4.44	1.74	
ETH_00040615	-1.8	0	0.82	
ETH_00040620	-3.5	5.87	7.66	
ETH_00040625	-62.1	1.63	7.59	
ETH_00040630	29.2	4.93	0.06	
ETH_00040635	1	0	0	
ETH_00040640	-1.5	1.12	1.71	
ETH_00040645	-10.9	2.72	6.16	
ETH_00040650	-4.5	2.38	4.56	
ETH_00040655	4.9	2.56	0.27	
ETH_00040660	-5.4	0.2	2.64	
ETH_00040665	-1.6	0.21	0.88	
ETH_00040670	6.3	4.7	2.06	
ETH_00040675	4	2.72	0.74	
ETH_00040680	-3.3	0.97	2.7	
ETH_00040685	-2.2	2.72	3.88	
ETH_00040690	-1.7	1.88	2.64	
ETH_00040695	2.3	6.12	4.95	
ETH_00040700	-18.7	0.42	4.64	
ETH_00040705	-3.7	0.87	2.78	
ETH_00040710	-1.1	0.18	0.26	
ETH_00040715	-27.9	0.23	5.04	
ETH_00040720	-1.7	0.24	1.04	
ETH_00040725	2.8	5.77	4.29	
ETH_00040730	-22.1	4.65	9.11	
ETH_00040735	-1.4	5.83	6.3	
ETH_00040740	1.3	5.62	5.28	
ETH_00040745	19.1	6.77	2.51	
ETH_00040750	-1.6	0	0.68	
ETH_00040755	-1.4	5.25	5.79	
ETH_00040760	-3	0.93	2.5	
ETH_00040765	-5.5	2.99	5.46	
ETH_00040770	-1.6	4.46	5.15	
ETH_00040775	43.2	5.61	0.17	
ETH_00040780	11.3	6.64	3.14	
ETH_00040785	13	5.75	2.05	
ETH_00040790	-2.3	2.52	3.73	
ETH_00040795	-115.4	0	6.85	
ETH_00040800	8.8	3.42	0.28	
ETH_00040805	-7.4	0.16	3.05	
ETH_00040810	6.5	2.69	0	
ETH_00040815	3.1	3.09	1.45	
ETH_00040820	-1.9	2.79	3.74	
ETH_00040825	8.2	8.25	5.2	
ETH_00040830	-4	2.63	4.61	
ETH_00040835	7.9	4.68	1.7	
ETH_00040840	4.6	5.89	3.7	
ETH_00040845	3	4.93	3.33	
ETH_00040850	1.6	6.83	6.13	
ETH_00040855	-3.2	0.52	2.19	
ETH_00040860	-1.5	0.43	1.01	
ETH_00040865	1.8	7.94	7.12	
ETH_00040870	16	7.01	3.01	
ETH_00040875	11.8	4.9	1.35	
ETH_00040880	7.3	4.86	1.98	
ETH_00040885	15.1	5.04	1.12	
ETH_00040890	-6.4	0.07	2.75	
ETH_00040895	-3.2	0	1.67	
ETH_00040900	1.2	0.24	0	
ETH_00040905	-15.7	0.45	4.42	
ETH_00040910	-1.7	1.31	2.09	
ETH_00040915	-2.3	2.29	3.46	
ETH_00040920	-1.2	2.22	2.48	
ETH_00040925	1.6	1.81	1.16	
ETH_00040930	1	0	0	
ETH_00040935	3.2	1.89	0.19	
ETH_00040940	1	0	0	
ETH_00040945	-1.5	0.2	0.76	
ETH_00040950	-2.1	0.16	1.23	
ETH_00040955	-2.2	0.28	1.44	
ETH_00040960	9	3.95	0.78	
ETH_00040965	7.2	5.77	2.93	
ETH_00040970	1	3.67	3.61	
ETH_00040975	53.8	6.12	0.37	
ETH_00040980	3	4.86	3.29	
ETH_00040985	-7.2	0.15	3	
ETH_00040990	51.1	7.31	1.63	
ETH_00040995	1.2	6.69	6.48	
ETH_00041000	-15.3	0.23	4.16	
ETH_00041005	-3	0.13	1.71	
ETH_00041010	10.3	6.7	3.34	
ETH_00041015	-1.7	4.21	4.96	
ETH_00041020	-25.3	1.46	6.11	
ETH_00041025	-1.8	4.88	5.76	
ETH_00041030	6.2	2.86	0.23	
ETH_00041035	12.5	4.81	1.17	
ETH_00041040	-2.8	5.55	7.05	
ETH_00041045	-7.2	3.01	5.85	
ETH_00041050	5	3.08	0.76	
ETH_00041055	-2.1	3.84	4.88	
ETH_00041060	3.7	4.93	3.05	
ETH_00041065	-10.2	3.43	6.77	
ETH_00041070	-8.8	1.5	4.64	
ETH_00041075	9.2	3.56	0.36	
ETH_00041080	1	0	0	
ETH_00041085	1.7	3.24	2.5	
ETH_00041090	-1	3.49	3.54	
ETH_00041095	1	2.97	2.92	
ETH_00041100	-23.7	1.47	6.04	
ETH_00041105	-13.6	1.05	4.81	
ETH_00041110	-6.1	0	2.6	
ETH_00041115	29.6	5.04	0.15	
ETH_00041120	31.3	5.76	0.79	
ETH_00041125	3.9	2.04	0.08	
ETH_00041130	-1	0	0.06	
ETH_00041135	-8.2	3.2	6.23	
ETH_00041140	-4.9	3.29	5.57	
ETH_00041145	-2.1	6.46	7.5	
ETH_00041150	-10.3	0.94	4.31	
ETH_00041155	1.3	2.46	2.1	
ETH_00041160	-1	3.9	3.96	
ETH_00041165	3.8	7.22	5.28	
ETH_00041170	-1	0.2	0.2	
ETH_00041175	21.5	5.33	0.9	
ETH_00041180	30.2	8.67	3.75	
ETH_00041185	-37.6	3.04	8.27	
ETH_00041190	43.6	5.66	0.21	
ETH_00041195	-19	3.67	7.93	
ETH_00041200	1	0.14	0.07	
ETH_00041205	-1.7	1.13	1.87	
ETH_00041210	-3.2	2.19	3.89	
ETH_00041215	-1.7	0.32	1.11	
ETH_00041220	1.4	5.14	4.68	
ETH_00041225	1.3	1.72	1.34	
ETH_00041230	-4.7	1.14	3.36	
ETH_00041235	1	0	0	
ETH_00041240	1.5	3.83	3.25	
ETH_00041245	2	0.99	0	
ETH_00041250	3.1	2.3	0.67	
ETH_00041255	-3.6	2.55	4.38	
ETH_00041260	3.3	2.35	0.64	
ETH_00041265	6	2.59	0	
ETH_00041270	1.1	0.22	0.09	
ETH_00041275	1.5	3.91	3.3	
ETH_00041280	1.2	0.91	0.64	
ETH_00041285	1.1	0.17	0.05	
ETH_00041290	-1.9	0.94	1.84	
ETH_00041295	-3.3	1.39	3.11	
ETH_00041300	-1.2	0.54	0.83	
ETH_00041305	2.6	3.63	2.24	
ETH_00041310	1.9	6.38	5.44	
ETH_00041315	-2.1	2.55	3.63	
ETH_00041320	-12	2.46	6.04	
ETH_00041325	12.2	3.85	0.24	
ETH_00041330	15.1	4.11	0.19	
ETH_00041335	-1.7	0.88	1.65	
ETH_00041340	1.7	3.3	2.54	
ETH_00041345	2	1.26	0.24	
ETH_00041350	2.5	2.19	0.88	
ETH_00041355	1.9	5.35	4.41	
ETH_00041360	-11.1	0.72	4.19	
ETH_00041365	-4.3	4.5	6.6	
ETH_00041370	1.4	2.2	1.71	
ETH_00041375	5.2	2.88	0.51	
ETH_00041380	3.1	7.19	5.53	
ETH_00041385	-1.4	0.06	0.5	
ETH_00041390	2.7	2.87	1.43	
ETH_00041395	9.7	5.96	2.68	
ETH_00041400	1.9	7.64	6.72	
ETH_00041405	2.2	6.38	5.23	
ETH_00041410	2.3	6.13	4.9	
ETH_00041415	4.2	7.87	5.79	
ETH_00041420	-8.7	4.4	7.51	
ETH_00041425	-5.2	0.47	2.84	
ETH_00041430	-18.1	0.86	5.04	
ETH_00041435	-1.3	1.15	1.57	
ETH_00041440	-5.7	4.53	7.05	
ETH_00041445	1	0.11	0.06	
ETH_00041450	5.1	2.46	0.12	
ETH_00041455	-12	0.19	3.77	
ETH_00041460	1.9	0.94	0	
ETH_00041465	58.5	6.96	1.09	
ETH_00041470	-1.9	4.3	5.23	
ETH_00041475	1.2	0.54	0.3	
ETH_00041480	-1.2	3.91	4.23	
ETH_00041485	-23.2	1.04	5.58	
ETH_00041490	1.4	5.59	5.15	
ETH_00041495	-1.5	1.27	1.9	
ETH_00041500	-1.1	0.2	0.3	
ETH_00041505	-6.3	4.86	7.52	
ETH_00041510	-1.9	0.21	1.11	
ETH_00041515	-1.8	0	0.86	
ETH_00041520	-10.1	1.5	4.84	
ETH_00041525	-1.9	3.23	4.16	
ETH_00041530	10.2	3.35	0	
ETH_00041535	-33.5	2.67	7.74	
ETH_00041540	-1	0.09	0.09	
ETH_00041545	2.2	2.55	1.41	
ETH_00041550	17.1	4.1	0	
ETH_00041555	5.7	4.15	1.65	
ETH_00041560	-1.9	2.64	3.59	
ETH_00041565	14.6	3.87	0	
ETH_00041570	-2	1.67	2.64	
ETH_00041575	-67.1	1.62	7.69	
ETH_00041580	-41.3	1.99	7.36	
ETH_00041585	2	4.87	3.84	
ETH_00041590	-1.2	0	0.29	
ETH_00041595	-1.2	0.32	0.59	
ETH_00041600	-2.8	0.81	2.31	
ETH_00041605	-1.4	0	0.52	
ETH_00041610	1.2	0.25	0	
ETH_00041615	-2.6	0.22	1.62	
ETH_00041620	-167.6	0	7.39	
ETH_00041625	2.2	6.3	5.14	
ETH_00041630	21.3	4.42	0	
ETH_00041635	2.4	2.33	1.06	
ETH_00041640	6.3	2.7	0.04	
ETH_00041645	10.1	3.65	0.31	
ETH_00041650	5.7	2.97	0.46	
ETH_00041655	3.7	2.77	0.87	
ETH_00041660	-10.3	1.9	5.26	
ETH_00041665	-19.5	0.51	4.8	
ETH_00041670	-2.2	3.07	4.22	
ETH_00041675	1	0	0	
ETH_00041680	1.6	0.96	0.25	
ETH_00041685	3.5	2.59	0.77	
ETH_00041690	-1.9	0.13	1.01	
ETH_00041695	1.3	0.35	0	
ETH_00041700	-2.9	6.24	7.77	
ETH_00041705	-1.1	3.87	4.06	
ETH_00041710	2.8	1.73	0.25	
ETH_00041715	-1	0	0.07	
ETH_00041720	1.8	0.86	0	
ETH_00041725	16	4.4	0.41	
ETH_00041730	-1.3	0.07	0.39	
ETH_00041735	-2.3	0	1.17	
ETH_00041740	-36.3	1.1	6.29	
ETH_00041745	16.3	6.18	2.15	
ETH_00041750	3.9	9.26	7.29	
ETH_00041755	-10.1	0.96	4.3	
ETH_00041760	-19.8	0.98	5.28	
ETH_00041765	5.9	4.71	2.16	
ETH_00041770	-19	4.35	8.6	
ETH_00041775	-2.4	4.1	5.36	
ETH_00041780	-1.2	1.19	1.43	
ETH_00041785	-1.2	1.24	1.52	
ETH_00041790	1.7	3.78	2.99	
ETH_00041795	-2	0.17	1.16	
ETH_00041800	-6.6	0.25	2.97	
ETH_00041805	-1.4	6.1	6.54	
ETH_00041810	-2	0.35	1.36	
ETH_00041815	1.6	2.41	1.71	
ETH_00041820	-2.3	3.77	4.97	
ETH_00041825	-5.4	0	2.43	
ETH_00041830	-5.2	0.98	3.36	
ETH_00041835	5.4	6.32	3.9	
ETH_00041840	2.5	4.79	3.49	
ETH_00041845	8.1	8.4	5.37	
ETH_00041850	17.5	4.83	0.7	
ETH_00041855	12.1	3.86	0.26	
ETH_00041860	-1	0.26	0.26	
ETH_00041865	-1.3	0.25	0.61	
ETH_00041870	-52.1	0.45	6.16	
ETH_00041875	14.6	5.06	1.19	
ETH_00041880	-19.6	0.78	5.07	
ETH_00041885	1.6	3.41	2.71	
ETH_00041890	2.3	5.94	4.77	
ETH_00041895	1.4	5.08	4.55	
ETH_00041900	1.7	4.65	3.92	
ETH_00041905	-1.3	0	0.34	
ETH_00041910	-26.3	0.12	4.83	
ETH_00041915	-3.1	2.72	4.36	
ETH_00041920	2.2	2.28	1.17	
ETH_00041925	-3.1	4.28	5.93	
ETH_00041930	3.5	4.94	3.15	
ETH_00041935	-5.8	2.12	4.66	
ETH_00041940	-3.4	0.83	2.59	
ETH_00041945	-12	0.39	3.97	
ETH_00041950	-47.4	0	5.57	
ETH_00041955	2.1	1.11	0.02	
ETH_00041960	2.6	4.4	3.03	
ETH_00041965	2.3	2.6	1.39	
ETH_00041970	3.1	4.79	3.14	
ETH_00041975	-2.5	1.34	2.68	
ETH_00041980	1.1	7.15	7.03	
ETH_00041985	2.1	3.92	2.83	
ETH_00041990	-1.4	5.08	5.57	
ETH_00041995	-1.4	0.62	1.07	
ETH_00042000	-10.5	0	3.4	
ETH_00042005	2	5.54	4.56	
ETH_00042010	-1	0.26	0.32	
ETH_00042015	1.8	0.83	0	
ETH_00042020	1.1	0.4	0.22	
ETH_00042025	1.6	4.78	4.13	
ETH_00042030	-4.4	2.63	4.76	
ETH_00042035	1.7	0.87	0.11	
ETH_00042040	-11.8	0.1	3.65	
ETH_00042045	-58.5	2.08	7.95	
ETH_00042050	3.8	5.8	3.89	
ETH_00042055	-2.1	0.21	1.3	
ETH_00042060	-386.7	1.15	9.74	
ETH_00042065	7.1	2.96	0.13	
ETH_00042070	-1.7	1.14	1.94	
ETH_00042075	1.1	4.05	3.89	
ETH_00042080	4.2	5.58	3.49	
ETH_00042085	1	0	0	
ETH_00042090	-6.5	4.06	6.77	
ETH_00042095	-10.6	1.39	4.79	
ETH_00042100	-4.8	3.71	5.97	
ETH_00042105	-5.7	5.23	7.74	
ETH_00042110	2	6.79	5.79	
ETH_00042115	-6.1	1.16	3.76	
ETH_00042120	1.5	4.94	4.39	
ETH_00042125	-5.9	0	2.55	
ETH_00042135	-1.2	5.46	5.68	
ETH_00042140	25	8.79	4.15	
ETH_00042145	2.4	1.42	0.14	
ETH_00042150	1.2	0.84	0.52	
ETH_00042155	-3.9	0.5	2.46	
ETH_00042160	1.8	0.91	0.08	
ETH_00042165	1.3	1.35	0.93	
ETH_00042170	-2.1	2.67	3.71	
ETH_00042175	-1.9	3.38	4.33	
ETH_00042180	1.3	0.47	0.05	
ETH_00042185	-2.1	3.75	4.8	
ETH_00042190	1.3	3.36	2.98	
ETH_00042195	-3.9	1.48	3.43	
ETH_00042200	1.4	2.32	1.85	
ETH_00042205	1.8	1.69	0.82	
ETH_00042210	-1.1	0	0.12	
ETH_00042215	1	5.24	5.19	
ETH_00042220	2.8	1.55	0.06	
ETH_00042225	1.1	0.29	0.16	
ETH_00042230	1.7	4.74	3.95	
ETH_00042235	-6.5	3.09	5.78	
ETH_00042240	3.9	3.05	1.08	
ETH_00042245	-1.7	0	0.8	
ETH_00042250	-5.1	3.41	5.76	
ETH_00042255	-9.8	0.75	4.05	
